Time	Simple_Euler_X	Modified_Euler_X	Analytical_X	Simple_Energy	Modified_Energy
31.44	1.16991	0.999707	0.99971	0.684708	0.5
31.45	1.16964	0.999415	0.99942	0.684776	0.5
31.46	1.16925	0.999023	0.999029	0.684845	0.5
31.47	1.16875	0.998531	0.998538	0.684913	0.5
31.48	1.16813	0.99794	0.997948	0.684982	0.5
31.49	1.16739	0.997248	0.997258	0.68505	0.5
31.5	1.16654	0.996457	0.996468	0.685119	0.5
31.51	1.16557	0.995566	0.995578	0.685187	0.5
31.52	1.16448	0.994576	0.994589	0.685256	0.5
31.53	1.16328	0.993486	0.993501	0.685324	0.5
31.54	1.16196	0.992296	0.992313	0.685393	0.5
31.55	1.16052	0.991008	0.991026	0.685461	0.5
31.56	1.15897	0.98962	0.989639	0.68553	0.5
31.57	1.1573	0.988134	0.988154	0.685599	0.5
31.58	1.15551	0.986549	0.98657	0.685667	0.5
31.59	1.15361	0.984865	0.984887	0.685736	0.5
31.6	1.1516	0.983082	0.983106	0.685804	0.5
31.61	1.14947	0.981201	0.981227	0.685873	0.5
31.62	1.14722	0.979222	0.979249	0.685941	0.499999
31.63	1.14486	0.977146	0.977174	0.68601	0.499999
31.64	1.14238	0.974971	0.975	0.686079	0.499999
31.65	1.13979	0.972699	0.97273	0.686147	0.499999
31.66	1.13708	0.97033	0.970362	0.686216	0.499999
31.67	1.13427	0.967863	0.967897	0.686284	0.499999
31.68	1.13133	0.9653	0.965335	0.686353	0.499999
31.69	1.12829	0.962641	0.962676	0.686422	0.499999
31.7	1.12513	0.959885	0.959922	0.68649	0.499999
31.71	1.12186	0.957033	0.957071	0.686559	0.499999
31.72	1.11847	0.954085	0.954125	0.686628	0.499999
31.73	1.11497	0.951042	0.951083	0.686696	0.499999
31.74	1.11137	0.947904	0.947946	0.686765	0.499999
31.75	1.10765	0.944671	0.944715	0.686834	0.499999
31.76	1.10381	0.941344	0.941388	0.686902	0.499999
31.77	1.09987	0.937922	0.937968	0.686971	0.499998
31.78	1.09582	0.934407	0.934454	0.68704	0.499998
31.79	1.09166	0.930798	0.930847	0.687108	0.499998
31.8	1.08738	0.927096	0.927146	0.687177	0.499998
31.81	1.083	0.923302	0.923353	0.687246	0.499998
31.82	1.07851	0.919415	0.919467	0.687315	0.499998
31.83	1.07392	0.915436	0.915489	0.687383	0.499998
31.84	1.06921	0.911366	0.91142	0.687452	0.499998
31.85	1.0644	0.907204	0.90726	0.687521	0.499998
31.86	1.05948	0.902952	0.903009	0.68759	0.499998
31.87	1.05445	0.89861	0.898668	0.687658	0.499998
31.88	1.04932	0.894177	0.894237	0.687727	0.499997
31.89	1.04408	0.889655	0.889716	0.687796	0.499997
31.9	1.03873	0.885045	0.885107	0.687865	0.499997
31.91	1.03329	0.880345	0.880408	0.687933	0.499997
31.92	1.02774	0.875558	0.875622	0.688002	0.499997
31.93	1.02208	0.870683	0.870749	0.688071	0.499997
31.94	1.01632	0.865721	0.865788	0.68814	0.499997
31.95	1.01046	0.860673	0.860741	0.688209	0.499997
31.96	1.0045	0.855538	0.855607	0.688278	0.499997
31.97	0.99844	0.850318	0.850388	0.688346	0.499997
31.98	0.992277	0.845013	0.845084	0.688415	0.499996
31.99	0.986014	0.839623	0.839696	0.688484	0.499996
32	0.979652	0.83415	0.834223	0.688553	0.499996
32.01	0.973191	0.828593	0.828667	0.688622	0.499996
32.02	0.966633	0.822953	0.823029	0.688691	0.499996
32.03	0.959977	0.817231	0.817308	0.688759	0.499996
32.04	0.953225	0.811427	0.811505	0.688828	0.499996
32.05	0.946376	0.805542	0.805621	0.688897	0.499996
32.06	0.939432	0.799576	0.799656	0.688966	0.499995
32.07	0.932394	0.793531	0.793612	0.689035	0.499995
32.08	0.925261	0.787406	0.787488	0.689104	0.499995
32.09	0.918036	0.781202	0.781286	0.689173	0.499995
32.1	0.910718	0.77492	0.775005	0.689242	0.499995
32.11	0.903308	0.768561	0.768647	0.689311	0.499995
32.12	0.895807	0.762125	0.762212	0.68938	0.499995
32.13	0.888215	0.755613	0.7557	0.689449	0.499995
32.14	0.880534	0.749025	0.749114	0.689517	0.499995
32.15	0.872764	0.742362	0.742452	0.689586	0.499994
32.16	0.864907	0.735625	0.735716	0.689655	0.499994
32.17	0.856962	0.728814	0.728906	0.689724	0.499994
32.18	0.84893	0.721931	0.722024	0.689793	0.499994
32.19	0.840813	0.714975	0.715069	0.689862	0.499994
32.2	0.83261	0.707948	0.708043	0.689931	0.499994
32.21	0.824324	0.70085	0.700946	0.69	0.499994
32.22	0.815955	0.693682	0.693779	0.690069	0.499994
32.23	0.807503	0.686445	0.686542	0.690138	0.499993
32.24	0.798969	0.679139	0.679237	0.690207	0.499993
32.25	0.790355	0.671765	0.671864	0.690276	0.499993
32.26	0.781661	0.664324	0.664424	0.690345	0.499993
32.27	0.772887	0.656816	0.656917	0.690414	0.499993
32.28	0.764036	0.649243	0.649345	0.690483	0.499993
32.29	0.755107	0.641605	0.641708	0.690552	0.499993
32.3	0.746102	0.633902	0.634006	0.690622	0.499993
32.31	0.737022	0.626136	0.626241	0.690691	0.499992
32.32	0.727866	0.618308	0.618414	0.69076	0.499992
32.33	0.718637	0.610418	0.610525	0.690829	0.499992
32.34	0.709336	0.602467	0.602574	0.690898	0.499992
32.35	0.699962	0.594455	0.594564	0.690967	0.499992
32.36	0.690518	0.586384	0.586494	0.691036	0.499992
32.37	0.681003	0.578255	0.578365	0.691105	0.499992
32.38	0.67142	0.570067	0.570178	0.691174	0.499992
32.39	0.661768	0.561823	0.561935	0.691243	0.499991
32.4	0.652049	0.553523	0.553635	0.691312	0.499991
32.41	0.642264	0.545167	0.54528	0.691382	0.499991
32.42	0.632414	0.536756	0.53687	0.691451	0.499991
32.43	0.6225	0.528292	0.528407	0.69152	0.499991
32.44	0.612522	0.519775	0.519891	0.691589	0.499991
32.45	0.602482	0.511206	0.511322	0.691658	0.499991
32.46	0.592381	0.502586	0.502703	0.691727	0.499991
32.47	0.582219	0.493916	0.494034	0.691797	0.499991
32.48	0.571999	0.485196	0.485315	0.691866	0.49999
32.49	0.56172	0.476428	0.476547	0.691935	0.49999
32.5	0.551384	0.467612	0.467732	0.692004	0.49999
32.51	0.540992	0.45875	0.45887	0.692073	0.49999
32.52	0.530544	0.449841	0.449962	0.692142	0.49999
32.53	0.520043	0.440888	0.441009	0.692212	0.49999
32.54	0.509488	0.43189	0.432012	0.692281	0.49999
32.55	0.498882	0.422849	0.422972	0.69235	0.49999
32.56	0.488224	0.413766	0.41389	0.692419	0.49999
32.57	0.477517	0.404642	0.404766	0.692489	0.49999
32.58	0.466761	0.395477	0.395602	0.692558	0.499989
32.59	0.455957	0.386273	0.386398	0.692627	0.499989
32.6	0.445106	0.37703	0.377155	0.692696	0.499989
32.61	0.43421	0.367749	0.367875	0.692766	0.499989
32.62	0.423269	0.358431	0.358558	0.692835	0.499989
32.63	0.412285	0.349078	0.349205	0.692904	0.499989
32.64	0.401259	0.33969	0.339818	0.692974	0.499989
32.65	0.390191	0.330267	0.330396	0.693043	0.499989
32.66	0.379083	0.320812	0.320941	0.693112	0.499989
32.67	0.367936	0.311325	0.311454	0.693181	0.499989
32.68	0.356752	0.301806	0.301936	0.693251	0.499989
32.69	0.34553	0.292258	0.292388	0.69332	0.499989
32.7	0.334273	0.28268	0.28281	0.693389	0.499988
32.71	0.322981	0.273074	0.273205	0.693459	0.499988
32.72	0.311656	0.26344	0.263572	0.693528	0.499988
32.73	0.300298	0.25378	0.253912	0.693597	0.499988
32.74	0.28891	0.244095	0.244227	0.693667	0.499988
32.75	0.277491	0.234385	0.234518	0.693736	0.499988
