x t u_exact u_numerical
0.8 0.2795 0.0372558 0.0378528
0.9 0.2795 0.0195865 0.0199004
1 0.2795 0 0

0 0.28 0 0
0.1 0.28 0.0194901 0.019803
0.2 0.28 0.0370724 0.0376675
0.3 0.28 0.0510258 0.0518448
0.4 0.28 0.0599844 0.0609473
0.5 0.28 0.0630713 0.0640838
0.6 0.28 0.0599844 0.0609473
0.7 0.28 0.0510258 0.0518448
0.8 0.28 0.0370724 0.0376675
0.9 0.28 0.0194901 0.019803
1 0.28 0 0

0 0.2805 0 0
0.1 0.2805 0.0193942 0.019706
0.2 0.2805 0.0368899 0.0374831
0.3 0.2805 0.0507746 0.0515911
0.4 0.2805 0.0596891 0.060649
0.5 0.2805 0.0627608 0.0637701
0.6 0.2805 0.0596891 0.060649
0.7 0.2805 0.0507746 0.0515911
0.8 0.2805 0.0368899 0.0374831
0.9 0.2805 0.0193942 0.019706
1 0.2805 0 0

0 0.281 0 0
0.1 0.281 0.0192987 0.0196096
0.2 0.281 0.0367083 0.0372997
0.3 0.281 0.0505246 0.0513386
0.4 0.281 0.0593953 0.0603521
0.5 0.281 0.0624519 0.063458
0.6 0.281 0.0593953 0.0603521
0.7 0.281 0.0505246 0.0513386
0.8 0.281 0.0367083 0.0372997
0.9 0.281 0.0192987 0.0196096
1 0.281 0 0

0 0.2815 0 0
0.1 0.2815 0.0192037 0.0195136
0.2 0.2815 0.0365276 0.0371171
0.3 0.2815 0.0502759 0.0510873
0.4 0.2815 0.0591029 0.0600568
0.5 0.2815 0.0621445 0.0631474
0.6 0.2815 0.0591029 0.0600568
0.7 0.2815 0.0502759 0.0510873
0.8 0.2815 0.0365276 0.0371171
0.9 0.2815 0.0192037 0.0195136
1 0.2815 0 0

0 0.282 0 0
0.1 0.282 0.0191092 0.0194181
0.2 0.282 0.0363478 0.0369355
0.3 0.282 0.0500284 0.0508373
0.4 0.282 0.0588119 0.0597628
0.5 0.282 0.0618385 0.0628383
0.6 0.282 0.0588119 0.0597628
0.7 0.282 0.0500284 0.0508373
0.8 0.282 0.0363478 0.0369355
0.9 0.282 0.0191092 0.0194181
1 0.282 0 0

0 0.2825 0 0
0.1 0.2825 0.0190151 0.0193231
0.2 0.2825 0.0361689 0.0367547
0.3 0.2825 0.0497822 0.0505885
0.4 0.2825 0.0585224 0.0594703
0.5 0.2825 0.0615341 0.0625308
0.6 0.2825 0.0585224 0.0594703
0.7 0.2825 0.0497822 0.0505885
0.8 0.2825 0.0361689 0.0367547
0.9 0.2825 0.0190151 0.0193231
1 0.2825 0 0

0 0.283 0 0
0.1 0.283 0.0189215 0.0192285
0.2 0.283 0.0359908 0.0365748
0.3 0.283 0.0495371 0.0503409
0.4 0.283 0.0582344 0.0591792
0.5 0.283 0.0612312 0.0622247
0.6 0.283 0.0582344 0.0591792
0.7 0.283 0.0495371 0.0503409
0.8 0.283 0.0359908 0.0365748
0.9 0.283 0.0189215 0.0192285
1 0.283 0 0

0 0.2835 0 0
0.1 0.2835 0.0188283 0.0191344
0.2 0.2835 0.0358136 0.0363958
0.3 0.2835 0.0492932 0.0500945
0.4 0.2835 0.0579477 0.0588896
0.5 0.2835 0.0609298 0.0619202
0.6 0.2835 0.0579477 0.0588896
0.7 0.2835 0.0492932 0.0500945
0.8 0.2835 0.0358136 0.0363958
0.9 0.2835 0.0188283 0.0191344
1 0.2835 0 0

0 0.284 0 0
0.1 0.284 0.0187357 0.0190407
0.2 0.284 0.0356373 0.0362176
0.3 0.284 0.0490506 0.0498493
0.4 0.284 0.0576624 0.0586014
0.5 0.284 0.0606299 0.0616171
0.6 0.284 0.0576624 0.0586014
0.7 0.284 0.0490506 0.0498493
0.8 0.284 0.0356373 0.0362176
0.9 0.284 0.0187357 0.0190407
1 0.284 0 0

0 0.2845 0 0
0.1 0.2845 0.0186434 0.0189475
0.2 0.2845 0.0354619 0.0360404
0.3 0.2845 0.0488091 0.0496053
0.4 0.2845 0.0573786 0.0583146
0.5 0.2845 0.0603314 0.0613156
0.6 0.2845 0.0573786 0.0583146
0.7 0.2845 0.0488091 0.0496053
0.8 0.2845 0.0354619 0.0360404
0.9 0.2845 0.0186434 0.0189475
1 0.2845 0 0

0 0.285 0 0
0.1 0.285 0.0185517 0.0188548
0.2 0.285 0.0352873 0.035864
0.3 0.285 0.0485689 0.0493625
0.4 0.285 0.0570961 0.0580292
0.5 0.285 0.0600344 0.0610155
0.6 0.285 0.0570961 0.0580292
0.7 0.285 0.0485689 0.0493625
0.8 0.285 0.0352873 0.035864
0.9 0.285 0.0185517 0.0188548
1 0.285 0 0

0 0.2855 0 0
0.1 0.2855 0.0184603 0.0187625
0.2 0.2855 0.0351136 0.0356885
0.3 0.2855 0.0483298 0.0491209
0.4 0.2855 0.0568151 0.0577451
0.5 0.2855 0.0597389 0.0607168
0.6 0.2855 0.0568151 0.0577451
0.7 0.2855 0.0483298 0.0491209
0.8 0.2855 0.0351136 0.0356885
0.9 0.2855 0.0184603 0.0187625
1 0.2855 0 0

0 0.286 0 0
0.1 0.286 0.0183695 0.0186707
0.2 0.286 0.0349408 0.0355138
0.3 0.286 0.0480919 0.0488805
0.4 0.286 0.0565354 0.0574625
0.5 0.286 0.0594448 0.0604197
0.6 0.286 0.0565354 0.0574625
0.7 0.286 0.0480919 0.0488805
0.8 0.286 0.0349408 0.0355138
0.9 0.286 0.0183695 0.0186707
1 0.286 0 0

0 0.2865 0 0
0.1 0.2865 0.018279 0.0185793
0.2 0.2865 0.0347688 0.03534
0.3 0.2865 0.0478551 0.0486413
0.4 0.2865 0.0562571 0.0571813
0.5 0.2865 0.0591522 0.0601239
0.6 0.2865 0.0562571 0.0571813
0.7 0.2865 0.0478551 0.0486413
0.8 0.2865 0.0347688 0.03534
0.9 0.2865 0.018279 0.0185793
1 0.2865 0 0

0 0.287 0 0
0.1 0.287 0.0181891 0.0184884
0.2 0.287 0.0345976 0.035167
0.3 0.287 0.0476196 0.0484032
0.4 0.287 0.0559801 0.0569014
0.5 0.287 0.058861 0.0598297
0.6 0.287 0.0559801 0.0569014
0.7 0.287 0.0476196 0.0484032
0.8 0.287 0.0345976 0.035167
0.9 0.287 0.0181891 0.0184884
1 0.287 0 0

0 0.2875 0 0
0.1 0.2875 0.0180995 0.0183979
0.2 0.2875 0.0344273 0.0349949
0.3 0.2875 0.0473851 0.0481663
0.4 0.2875 0.0557046 0.0566229
0.5 0.2875 0.0585713 0.0595369
0.6 0.2875 0.0557046 0.0566229
0.7 0.2875 0.0473851 0.0481663
0.8 0.2875 0.0344273 0.0349949
0.9 0.2875 0.0180995 0.0183979
1 0.2875 0 0

0 0.288 0 0
0.1 0.288 0.0180104 0.0183079
0.2 0.288 0.0342578 0.0348236
0.3 0.288 0.0471519 0.0479306
0.4 0.288 0.0554304 0.0563458
0.5 0.288 0.0582829 0.0592455
0.6 0.288 0.0554304 0.0563458
0.7 0.288 0.0471519 0.0479306
0.8 0.288 0.0342578 0.0348236
0.9 0.288 0.0180104 0.0183079
1 0.288 0 0

0 0.2885 0 0
0.1 0.2885 0.0179218 0.0182182
0.2 0.2885 0.0340892 0.0346532
0.3 0.2885 0.0469198 0.047696
0.4 0.2885 0.0551575 0.05607
0.5 0.2885 0.057996 0.0589555
0.6 0.2885 0.0551575 0.05607
0.7 0.2885 0.0469198 0.047696
0.8 0.2885 0.0340892 0.0346532
0.9 0.2885 0.0179218 0.0182182
1 0.2885 0 0

0 0.289 0 0
0.1 0.289 0.0178335 0.0181291
0.2 0.289 0.0339214 0.0344836
0.3 0.289 0.0466888 0.0474626
0.4 0.289 0.054886 0.0557956
0.5 0.289 0.0577105 0.0586669
0.6 0.289 0.054886 0.0557956
0.7 0.289 0.0466888 0.0474626
0.8 0.289 0.0339214 0.0344836
0.9 0.289 0.0178335 0.0181291
1 0.289 0 0

0 0.2895 0 0
0.1 0.2895 0.0177457 0.0180404
0.2 0.2895 0.0337544 0.0343148
0.3 0.2895 0.046459 0.0472303
0.4 0.2895 0.0546158 0.0555225
0.5 0.2895 0.0574264 0.0583798
0.6 0.2895 0.0546158 0.0555225
0.7 0.2895 0.046459 0.0472303
0.8 0.2895 0.0337544 0.0343148
0.9 0.2895 0.0177457 0.0180404
1 0.2895 0 0

0 0.29 0 0
0.1 0.29 0.0176584 0.0179521
0.2 0.29 0.0335883 0.0341468
0.3 0.29 0.0462303 0.0469991
0.4 0.29 0.0543469 0.0552507
0.5 0.29 0.0571437 0.0580941
0.6 0.29 0.0543469 0.0552507
0.7 0.29 0.0462303 0.0469991
0.8 0.29 0.0335883 0.0341468
0.9 0.29 0.0176584 0.0179521
1 0.29 0 0

0 0.2905 0 0
0.1 0.2905 0.0175715 0.0178642
0.2 0.2905 0.0334229 0.0339797
0.3 0.2905 0.0460027 0.0467691
0.4 0.2905 0.0540794 0.0549803
0.5 0.2905 0.0568625 0.0578097
0.6 0.2905 0.0540794 0.0549803
0.7 0.2905 0.0460027 0.0467691
0.8 0.2905 0.0334229 0.0339797
0.9 0.2905 0.0175715 0.0178642
1 0.2905 0 0

0 0.291 0 0
0.1 0.291 0.017485 0.0177768
0.2 0.291 0.0332584 0.0338134
0.3 0.291 0.0457762 0.0465402
0.4 0.291 0.0538132 0.0547112
0.5 0.291 0.0565825 0.0575268
0.6 0.291 0.0538132 0.0547112
0.7 0.291 0.0457762 0.0465402
0.8 0.291 0.0332584 0.0338134
0.9 0.291 0.017485 0.0177768
1 0.291 0 0

0 0.2915 0 0
0.1 0.2915 0.0173989 0.0176898
0.2 0.2915 0.0330947 0.0336479
0.3 0.2915 0.0455509 0.0463124
0.4 0.2915 0.0535483 0.0544435
0.5 0.2915 0.056304 0.0572452
0.6 0.2915 0.0535483 0.0544435
0.7 0.2915 0.0455509 0.0463124
0.8 0.2915 0.0330947 0.0336479
0.9 0.2915 0.0173989 0.0176898
1 0.2915 0 0

0 0.292 0 0
0.1 0.292 0.0173132 0.0176032
0.2 0.292 0.0329317 0.0334832
0.3 0.292 0.0453267 0.0460857
0.4 0.292 0.0532847 0.054177
0.5 0.292 0.0560268 0.0569651
0.6 0.292 0.0532847 0.054177
0.7 0.292 0.0453267 0.0460857
0.8 0.292 0.0329317 0.0334832
0.9 0.292 0.0173132 0.0176032
1 0.292 0 0

0 0.2925 0 0
0.1 0.2925 0.017228 0.017517
0.2 0.2925 0.0327696 0.0333193
0.3 0.2925 0.0451035 0.0458601
0.4 0.2925 0.0530224 0.0539118
0.5 0.2925 0.055751 0.0566863
0.6 0.2925 0.0530224 0.0539118
0.7 0.2925 0.0451035 0.0458601
0.8 0.2925 0.0327696 0.0333193
0.9 0.2925 0.017228 0.017517
1 0.2925 0 0

0 0.293 0 0
0.1 0.293 0.0171432 0.0174313
0.2 0.293 0.0326083 0.0331563
0.3 0.293 0.0448815 0.0456357
0.4 0.293 0.0527614 0.053648
0.5 0.293 0.0554766 0.0564088
0.6 0.293 0.0527614 0.053648
0.7 0.293 0.0448815 0.0456357
0.8 0.293 0.0326083 0.0331563
0.9 0.293 0.0171432 0.0174313
1 0.293 0 0

0 0.2935 0 0
0.1 0.2935 0.0170588 0.017346
0.2 0.2935 0.0324478 0.032994
0.3 0.2935 0.0446606 0.0454123
0.4 0.2935 0.0525016 0.0533854
0.5 0.2935 0.0552035 0.0561327
0.6 0.2935 0.0525016 0.0533854
0.7 0.2935 0.0446606 0.0454123
0.8 0.2935 0.0324478 0.032994
0.9 0.2935 0.0170588 0.017346
1 0.2935 0 0

0 0.294 0 0
0.1 0.294 0.0169748 0.0172611
0.2 0.294 0.0322881 0.0328325
0.3 0.294 0.0444407 0.0451901
0.4 0.294 0.0522432 0.0531241
0.5 0.294 0.0549318 0.055858
0.6 0.294 0.0522432 0.0531241
0.7 0.294 0.0444407 0.0451901
0.8 0.294 0.0322881 0.0328325
0.9 0.294 0.0169748 0.0172611
1 0.294 0 0

0 0.2945 0 0
0.1 0.2945 0.0168913 0.0171766
0.2 0.2945 0.0321291 0.0326718
0.3 0.2945 0.044222 0.0449689
0.4 0.2945 0.051986 0.0528641
0.5 0.2945 0.0546613 0.0555846
0.6 0.2945 0.051986 0.0528641
0.7 0.2945 0.044222 0.0449689
0.8 0.2945 0.0321291 0.0326718
0.9 0.2945 0.0168913 0.0171766
1 0.2945 0 0

0 0.295 0 0
0.1 0.295 0.0168081 0.0170925
0.2 0.295 0.031971 0.0325119
0.3 0.295 0.0440043 0.0447488
0.4 0.295 0.0517301 0.0526054
0.5 0.295 0.0543923 0.0553126
0.6 0.295 0.0517301 0.0526054
0.7 0.295 0.0440043 0.0447488
0.8 0.295 0.031971 0.0325119
0.9 0.295 0.0168081 0.0170925
1 0.295 0 0

0 0.2955 0 0
0.1 0.2955 0.0167254 0.0170089
0.2 0.2955 0.0318136 0.0323528
0.3 0.2955 0.0437877 0.0445298
0.4 0.2955 0.0514755 0.0523479
0.5 0.2955 0.0541245 0.0550418
0.6 0.2955 0.0514755 0.0523479
0.7 0.2955 0.0437877 0.0445298
0.8 0.2955 0.0318136 0.0323528
0.9 0.2955 0.0167254 0.0170089
1 0.2955 0 0

0 0.296 0 0
0.1 0.296 0.0166431 0.0169256
0.2 0.296 0.031657 0.0321944
0.3 0.296 0.0435721 0.0443118
0.4 0.296 0.0512221 0.0520917
0.5 0.296 0.0538581 0.0547724
0.6 0.296 0.0512221 0.0520917
0.7 0.296 0.0435721 0.0443118
0.8 0.296 0.031657 0.0321944
0.9 0.296 0.0166431 0.0169256
1 0.296 0 0

0 0.2965 0 0
0.1 0.2965 0.0165611 0.0168428
0.2 0.2965 0.0315011 0.0320369
0.3 0.2965 0.0433576 0.044095
0.4 0.2965 0.0509699 0.0518367
0.5 0.2965 0.053593 0.0545044
0.6 0.2965 0.0509699 0.0518367
0.7 0.2965 0.0433576 0.044095
0.8 0.2965 0.0315011 0.0320369
0.9 0.2965 0.0165611 0.0168428
1 0.2965 0 0

0 0.297 0 0
0.1 0.297 0.0164796 0.0167603
0.2 0.297 0.0313461 0.0318801
0.3 0.297 0.0431442 0.0438791
0.4 0.297 0.050719 0.051583
0.5 0.297 0.0533291 0.0542376
0.6 0.297 0.050719 0.051583
0.7 0.297 0.0431442 0.0438791
0.8 0.297 0.0313461 0.0318801
0.9 0.297 0.0164796 0.0167603
1 0.297 0 0

0 0.2975 0 0
0.1 0.2975 0.0163985 0.0166783
0.2 0.2975 0.0311918 0.031724
0.3 0.2975 0.0429318 0.0436644
0.4 0.2975 0.0504693 0.0513306
0.5 0.2975 0.0530666 0.0539721
0.6 0.2975 0.0504693 0.0513306
0.7 0.2975 0.0429318 0.0436644
0.8 0.2975 0.0311918 0.031724
0.9 0.2975 0.0163985 0.0166783
1 0.2975 0 0

0 0.298 0 0
0.1 0.298 0.0163178 0.0165967
0.2 0.298 0.0310382 0.0315688
0.3 0.298 0.0427205 0.0434507
0.4 0.298 0.0502209 0.0510793
0.5 0.298 0.0528054 0.053708
0.6 0.298 0.0502209 0.0510793
0.7 0.298 0.0427205 0.0434507
0.8 0.298 0.0310382 0.0315688
0.9 0.298 0.0163178 0.0165967
1 0.298 0 0

0 0.2985 0 0
0.1 0.2985 0.0162374 0.0165155
0.2 0.2985 0.0308854 0.0314143
0.3 0.2985 0.0425102 0.043238
0.4 0.2985 0.0499737 0.0508293
0.5 0.2985 0.0525454 0.0534451
0.6 0.2985 0.0499737 0.0508293
0.7 0.2985 0.0425102 0.043238
0.8 0.2985 0.0308854 0.0314143
0.9 0.2985 0.0162374 0.0165155
1 0.2985 0 0

0 0.299 0 0
0.1 0.299 0.0161575 0.0164346
0.2 0.299 0.0307334 0.0312605
0.3 0.299 0.0423009 0.0430264
0.4 0.299 0.0497277 0.0505806
0.5 0.299 0.0522868 0.0531835
0.6 0.299 0.0497277 0.0505806
0.7 0.299 0.0423009 0.0430264
0.8 0.299 0.0307334 0.0312605
0.9 0.299 0.0161575 0.0164346
1 0.299 0 0

0 0.2995 0 0
0.1 0.2995 0.016078 0.0163542
0.2 0.2995 0.0305821 0.0311075
0.3 0.2995 0.0420927 0.0428158
0.4 0.2995 0.0494829 0.050333
0.5 0.2995 0.0520294 0.0529232
0.6 0.2995 0.0494829 0.050333
0.7 0.2995 0.0420927 0.0428158
0.8 0.2995 0.0305821 0.0311075
0.9 0.2995 0.016078 0.0163542
1 0.2995 0 0

0 0.3 0 0
0.1 0.3 0.0159988 0.0162741
0.2 0.3 0.0304316 0.0309553
0.3 0.3 0.0418855 0.0426063
0.4 0.3 0.0492393 0.0500867
0.5 0.3 0.0517733 0.0526642
0.6 0.3 0.0492393 0.0500867
0.7 0.3 0.0418855 0.0426063
0.8 0.3 0.0304316 0.0309553
0.9 0.3 0.0159988 0.0162741
1 0.3 0 0

0 0.3005 0 0
0.1 0.3005 0.0159201 0.0161945
0.2 0.3005 0.0302818 0.0308037
0.3 0.3005 0.0416793 0.0423977
0.4 0.3005 0.0489969 0.0498415
0.5 0.3005 0.0515184 0.0524065
0.6 0.3005 0.0489969 0.0498415
0.7 0.3005 0.0416793 0.0423977
0.8 0.3005 0.0302818 0.0308037
0.9 0.3005 0.0159201 0.0161945
1 0.3005 0 0

0 0.301 0 0
0.1 0.301 0.0158417 0.0161152
0.2 0.301 0.0301327 0.030653
0.3 0.301 0.0414741 0.0421902
0.4 0.301 0.0487557 0.0495976
0.5 0.301 0.0512648 0.05215
0.6 0.301 0.0487557 0.0495976
0.7 0.301 0.0414741 0.0421902
0.8 0.301 0.0301327 0.030653
0.9 0.301 0.0158417 0.0161152
1 0.301 0 0

0 0.3015 0 0
0.1 0.3015 0.0157637 0.0160364
0.2 0.3015 0.0299844 0.030503
0.3 0.3015 0.0412699 0.0419837
0.4 0.3015 0.0485157 0.0493548
0.5 0.3015 0.0510124 0.0518947
0.6 0.3015 0.0485157 0.0493548
0.7 0.3015 0.0412699 0.0419837
0.8 0.3015 0.0299844 0.030503
0.9 0.3015 0.0157637 0.0160364
1 0.3015 0 0

0 0.302 0 0
0.1 0.302 0.0156861 0.0159579
0.2 0.302 0.0298368 0.0303537
0.3 0.302 0.0410668 0.0417782
0.4 0.302 0.0482769 0.0491133
0.5 0.302 0.0507613 0.0516407
0.6 0.302 0.0482769 0.0491133
0.7 0.302 0.0410668 0.0417782
0.8 0.302 0.0298368 0.0303537
0.9 0.302 0.0156861 0.0159579
1 0.302 0 0

0 0.3025 0 0
0.1 0.3025 0.0156089 0.0158798
0.2 0.3025 0.0296899 0.0302051
0.3 0.3025 0.0408646 0.0415738
0.4 0.3025 0.0480392 0.0488729
0.5 0.3025 0.0505114 0.051388
0.6 0.3025 0.0480392 0.0488729
0.7 0.3025 0.0408646 0.0415738
0.8 0.3025 0.0296899 0.0302051
0.9 0.3025 0.0156089 0.0158798
1 0.3025 0 0

0 0.303 0 0
0.1 0.303 0.0155321 0.015802
0.2 0.303 0.0295437 0.0300573
0.3 0.303 0.0406635 0.0413703
0.4 0.303 0.0478028 0.0486337
0.5 0.303 0.0502628 0.0511365
0.6 0.303 0.0478028 0.0486337
0.7 0.303 0.0406635 0.0413703
0.8 0.303 0.0295437 0.0300573
0.9 0.303 0.0155321 0.015802
1 0.303 0 0

0 0.3035 0 0
0.1 0.3035 0.0154556 0.0157247
0.2 0.3035 0.0293983 0.0299102
0.3 0.3035 0.0404633 0.0411678
0.4 0.3035 0.0475674 0.0483957
0.5 0.3035 0.0500154 0.0508862
0.6 0.3035 0.0475674 0.0483957
0.7 0.3035 0.0404633 0.0411678
0.8 0.3035 0.0293983 0.0299102
0.9 0.3035 0.0154556 0.0157247
1 0.3035 0 0

0 0.304 0 0
0.1 0.304 0.0153795 0.0156477
0.2 0.304 0.0292536 0.0297638
0.3 0.304 0.0402641 0.0409663
0.4 0.304 0.0473333 0.0481588
0.5 0.304 0.0497692 0.0506371
0.6 0.304 0.0473333 0.0481588
0.7 0.304 0.0402641 0.0409663
0.8 0.304 0.0292536 0.0297638
0.9 0.304 0.0153795 0.0156477
1 0.304 0 0

0 0.3045 0 0
0.1 0.3045 0.0153038 0.0155712
0.2 0.3045 0.0291096 0.0296181
0.3 0.3045 0.0400659 0.0407658
0.4 0.3045 0.0471003 0.0479231
0.5 0.3045 0.0495242 0.0503893
0.6 0.3045 0.0471003 0.0479231
0.7 0.3045 0.0400659 0.0407658
0.8 0.3045 0.0291096 0.0296181
0.9 0.3045 0.0153038 0.0155712
1 0.3045 0 0

0 0.305 0 0
0.1 0.305 0.0152285 0.0154949
0.2 0.305 0.0289663 0.0294731
0.3 0.305 0.0398687 0.0405663
0.4 0.305 0.0468684 0.0476885
0.5 0.305 0.0492804 0.0501427
0.6 0.305 0.0468684 0.0476885
0.7 0.305 0.0398687 0.0405663
0.8 0.305 0.0289663 0.0294731
0.9 0.305 0.0152285 0.0154949
1 0.305 0 0

0 0.3055 0 0
0.1 0.3055 0.0151535 0.0154191
0.2 0.3055 0.0288237 0.0293289
0.3 0.3055 0.0396724 0.0403677
0.4 0.3055 0.0466377 0.0474551
0.5 0.3055 0.0490378 0.0498973
0.6 0.3055 0.0466377 0.0474551
0.7 0.3055 0.0396724 0.0403677
0.8 0.3055 0.0288237 0.0293289
0.9 0.3055 0.0151535 0.0154191
1 0.3055 0 0

0 0.306 0 0
0.1 0.306 0.0150789 0.0153436
0.2 0.306 0.0286818 0.0291853
0.3 0.306 0.0394771 0.0401702
0.4 0.306 0.0464081 0.0472229
0.5 0.306 0.0487964 0.0496531
0.6 0.306 0.0464081 0.0472229
0.7 0.306 0.0394771 0.0401702
0.8 0.306 0.0286818 0.0291853
0.9 0.306 0.0150789 0.0153436
1 0.306 0 0

0 0.3065 0 0
0.1 0.3065 0.0150047 0.0152685
0.2 0.3065 0.0285406 0.0290425
0.3 0.3065 0.0392828 0.0399736
0.4 0.3065 0.0461797 0.0469917
0.5 0.3065 0.0485562 0.04941
0.6 0.3065 0.0461797 0.0469917
0.7 0.3065 0.0392828 0.0399736
0.8 0.3065 0.0285406 0.0290425
0.9 0.3065 0.0150047 0.0152685
1 0.3065 0 0

0 0.307 0 0
0.1 0.307 0.0149308 0.0151938
0.2 0.307 0.0284001 0.0289003
0.3 0.307 0.0390894 0.0397779
0.4 0.307 0.0459523 0.0467617
0.5 0.307 0.0483172 0.0491682
0.6 0.307 0.0459523 0.0467617
0.7 0.307 0.0390894 0.0397779
0.8 0.307 0.0284001 0.0289003
0.9 0.307 0.0149308 0.0151938
1 0.307 0 0

0 0.3075 0 0
0.1 0.3075 0.0148573 0.0151194
0.2 0.3075 0.0282603 0.0287589
0.3 0.3075 0.038897 0.0395832
0.4 0.3075 0.0457261 0.0465329
0.5 0.3075 0.0480793 0.0489276
0.6 0.3075 0.0457261 0.0465329
0.7 0.3075 0.038897 0.0395832
0.8 0.3075 0.0282603 0.0287589
0.9 0.3075 0.0148573 0.0151194
1 0.3075 0 0

0 0.308 0 0
0.1 0.308 0.0147842 0.0150454
0.2 0.308 0.0281212 0.0286181
0.3 0.308 0.0387055 0.0393895
0.4 0.308 0.045501 0.0463051
0.5 0.308 0.0478426 0.0486881
0.6 0.308 0.045501 0.0463051
0.7 0.308 0.0387055 0.0393895
0.8 0.308 0.0281212 0.0286181
0.9 0.308 0.0147842 0.0150454
1 0.308 0 0

0 0.3085 0 0
0.1 0.3085 0.0147114 0.0149718
0.2 0.3085 0.0279828 0.0284781
0.3 0.3085 0.038515 0.0391967
0.4 0.3085 0.0452771 0.0460785
0.5 0.3085 0.0476071 0.0484498
0.6 0.3085 0.0452771 0.0460785
0.7 0.3085 0.038515 0.0391967
0.8 0.3085 0.0279828 0.0284781
0.9 0.3085 0.0147114 0.0149718
1 0.3085 0 0

0 0.309 0 0
0.1 0.309 0.014639 0.0148985
0.2 0.309 0.027845 0.0283387
0.3 0.309 0.0383254 0.0390049
0.4 0.309 0.0450542 0.045853
0.5 0.309 0.0473728 0.0482127
0.6 0.309 0.0450542 0.045853
0.7 0.309 0.0383254 0.0390049
0.8 0.309 0.027845 0.0283387
0.9 0.309 0.014639 0.0148985
1 0.309 0 0

0 0.3095 0 0
0.1 0.3095 0.0145669 0.0148256
0.2 0.3095 0.0277079 0.0282
0.3 0.3095 0.0381367 0.038814
0.4 0.3095 0.0448324 0.0456285
0.5 0.3095 0.0471396 0.0479767
0.6 0.3095 0.0448324 0.0456285
0.7 0.3095 0.0381367 0.038814
0.8 0.3095 0.0277079 0.0282
0.9 0.3095 0.0145669 0.0148256
1 0.3095 0 0

0 0.31 0 0
0.1 0.31 0.0144952 0.0147531
0.2 0.31 0.0275715 0.028062
0.3 0.31 0.037949 0.038624
0.4 0.31 0.0446117 0.0454052
0.5 0.31 0.0469075 0.0477419
0.6 0.31 0.0446117 0.0454052
0.7 0.31 0.037949 0.038624
0.8 0.31 0.0275715 0.028062
0.9 0.31 0.0144952 0.0147531
1 0.31 0 0

0 0.3105 0 0
0.1 0.3105 0.0144239 0.0146808
0.2 0.3105 0.0274358 0.0279246
0.3 0.3105 0.0377622 0.038435
0.4 0.3105 0.0443921 0.045183
0.5 0.3105 0.0466766 0.0475082
0.6 0.3105 0.0443921 0.045183
0.7 0.3105 0.0377622 0.038435
0.8 0.3105 0.0274358 0.0279246
0.9 0.3105 0.0144239 0.0146808
1 0.3105 0 0

0 0.311 0 0
0.1 0.311 0.0143529 0.014609
0.2 0.311 0.0273008 0.027788
0.3 0.311 0.0375763 0.0382468
0.4 0.311 0.0441736 0.0449619
0.5 0.311 0.0464468 0.0472757
0.6 0.311 0.0441736 0.0449619
0.7 0.311 0.0375763 0.0382468
0.8 0.311 0.0273008 0.027788
0.9 0.311 0.0143529 0.014609
1 0.311 0 0

0 0.3115 0 0
0.1 0.3115 0.0142822 0.0145375
0.2 0.3115 0.0271664 0.027652
0.3 0.3115 0.0373913 0.0380596
0.4 0.3115 0.0439561 0.0447418
0.5 0.3115 0.0462182 0.0470443
0.6 0.3115 0.0439561 0.0447418
0.7 0.3115 0.0373913 0.0380596
0.8 0.3115 0.0271664 0.027652
0.9 0.3115 0.0142822 0.0145375
1 0.3115 0 0

0 0.312 0 0
0.1 0.312 0.0142119 0.0144663
0.2 0.312 0.0270326 0.0275166
0.3 0.312 0.0372072 0.0378734
0.4 0.312 0.0437397 0.0445228
0.5 0.312 0.0459907 0.0468141
0.6 0.312 0.0437397 0.0445228
0.7 0.312 0.0372072 0.0378734
0.8 0.312 0.0270326 0.0275166
0.9 0.312 0.0142119 0.0144663
1 0.312 0 0

0 0.3125 0 0
0.1 0.3125 0.0141419 0.0143955
0.2 0.3125 0.0268996 0.0273819
0.3 0.3125 0.0370241 0.037688
0.4 0.3125 0.0435244 0.0443049
0.5 0.3125 0.0457643 0.0465849
0.6 0.3125 0.0435244 0.0443049
0.7 0.3125 0.0370241 0.037688
0.8 0.3125 0.0268996 0.0273819
0.9 0.3125 0.0141419 0.0143955
1 0.3125 0 0

0 0.313 0 0
0.1 0.313 0.0140723 0.0143251
0.2 0.313 0.0267672 0.0272479
0.3 0.313 0.0368418 0.0375035
0.4 0.313 0.0433102 0.0440881
0.5 0.313 0.045539 0.0463569
0.6 0.313 0.0433102 0.0440881
0.7 0.313 0.0368418 0.0375035
0.8 0.313 0.0267672 0.0272479
0.9 0.313 0.0140723 0.0143251
1 0.313 0 0

0 0.3135 0 0
0.1 0.3135 0.0140031 0.014255
0.2 0.3135 0.0266354 0.0271146
0.3 0.3135 0.0366605 0.03732
0.4 0.3135 0.043097 0.0438723
0.5 0.3135 0.0453148 0.04613
0.6 0.3135 0.043097 0.0438723
0.7 0.3135 0.0366605 0.03732
0.8 0.3135 0.0266354 0.0271146
0.9 0.3135 0.0140031 0.014255
1 0.3135 0 0

